Name,SMILES,Cation_SMILES,Anion_SMILES,Reduction Potential (V),Oxidation Potential (V),ECW (V)
1-hexadecyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCCCCCCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.388298720001004,2.363283040000678,3.751581760001682
1-hexadecyl-3-methylimidazolium trifluoromethanesulfonate,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,CCCCCCCCCCCCCCCCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F,-1.388298720001004,2.288967200001534,3.677265920002538
1-hexadecyl-3-methylimidazolium chloride,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.[Cl-],CCCCCCCCCCCCCCCCn1cc[n+](C)c1,[Cl-],-1.388298720001004,-0.7622934400004309,0.6260052800005731
1-pentadecyl-3-methylimidazolium tetrafluoroborate,CCCCCCCCCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,CCCCCCCCCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,-1.388622399998022,3.808310239999682,5.196932639997704
"3-(2,3-bis(tetradecylthio)propyl)-1-methylimidazolium bis(trifluoromethanesulfonyl)amide",CCCCCCCCCCCCCCSCC(C[n+]1ccn(C)c1)SCCCCCCCCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCCCCCSCC(C[n+]1ccn(C)c1)SCCCCCCCCCCCCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.2954982400000148,2.363283040000678,2.067784800000663
"3-(2,3-bis(tetradecylthio)propyl)-1-methylimidazolium chloride",CCCCCCCCCCCCCCSCC(C[n+]1ccn(C)c1)SCCCCCCCCCCCCCC.[Cl-],CCCCCCCCCCCCCCSCC(C[n+]1ccn(C)c1)SCCCCCCCCCCCCCC,[Cl-],0.2954982400000148,-0.7622934400004309,-1.0577916800004457
"1-tetradecyl-2,3,4,6,7,8,9,10-octahydropyrimido[1,2-a]azepinium thiocyanate",CCCCCCCCCCCCCC[N+]1=C2CCCCCN2CCC1.N#C[S-],CCCCCCCCCCCCCC[N+]1=C2CCCCCN2CCC1,N#C[S-],-1.72810015999934,-0.7994431999997147,0.9286569599996253
tetradecylammonium bis((trifluoromethyl)sulfonyl)imide,CCCCCCCCCCCCCC[NH3+].O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCCCCCCCCCC[NH3+],O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.8962996799988474,2.363283040000678,3.2595827199995253
3-methyl-1-tetradecyl-2-(thiazol-4-yl)benzimidazolium tetrafluoroborate,CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.F[B-](F)(F)F,CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,F[B-](F)(F)F,-0.8962996799988474,3.808310239999682,4.704609919998529
3-methyl-1-tetradecyl-2-(thiazol-4-yl)benzimidazolium trifluoromethanesulfonate,CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=S(=O)([O-])C(F)(F)F,CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,O=S(=O)([O-])C(F)(F)F,-0.8962996799988474,2.288967200001534,3.1852668800003814
3-methyl-1-tetradecyl-2-(thiazol-4-yl)benzimidazolium nitrate,CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21.O=[N+]([O-])[O-],CCCCCCCCCCCCCC[n+]1c(-c2cscn2)n(C)c2ccccc21,O=[N+]([O-])[O-],-0.8962996799988474,0.1507779199998911,1.0470775999987385
1-tetradecyl-4-methylpyridinium hexafluorophosphate,CCCCCCCCCCCCCC[n+]1ccc(C)cc1.F[P-](F)(F)(F)(F)F,CCCCCCCCCCCCCC[n+]1ccc(C)cc1,F[P-](F)(F)(F)(F)F,-0.04513008000180019,4.568990879999146,4.614120960000946
1-tetradecyl-3-methylpyridinium hexafluorophosphate,CCCCCCCCCCCCCC[n+]1cccc(C)c1.F[P-](F)(F)(F)(F)F,CCCCCCCCCCCCCC[n+]1cccc(C)c1,F[P-](F)(F)(F)(F)F,0.07564879999877938,4.568990879999146,4.4933420800003665
